
R1	R
7.000000	0.453704
7.100000	0.453839
7.200000	0.453971
7.300000	0.454100
7.400000	0.454225
7.500000	0.454348
7.600000	0.454467
7.700000	0.454584
7.800000	0.454698
7.900000	0.454809
8.000000	0.454918
8.100000	0.455024
8.200000	0.455128
8.300000	0.455230
8.400000	0.455329
8.500000	0.455426
8.600000	0.455521
8.700000	0.455615
8.800000	0.455706
8.900000	0.455795
9.000000	0.455882
9.100000	0.455968
9.200000	0.456052
9.300000	0.456134
9.400000	0.456215
9.500000	0.456294
9.600000	0.456371
9.700000	0.456447
9.800000	0.456522
9.900000	0.456595
10.000000	0.456667
10.100000	0.456737
10.200000	0.456806
10.300000	0.456874
10.400000	0.456941
10.500000	0.457006
10.600000	0.457071
10.700000	0.457134
10.800000	0.457196
10.900000	0.457257
11.000000	0.457317
11.100000	0.457376
11.200000	0.457434
11.300000	0.457491
11.400000	0.457547
11.500000	0.457602
11.600000	0.457657
11.700000	0.457710
11.800000	0.457763
11.900000	0.457814
12.000000	0.457865
12.100000	0.457915
12.200000	0.457965
12.300000	0.458013
12.400000	0.458061
12.500000	0.458108
12.600000	0.458155
12.700000	0.458200
12.800000	0.458245
12.900000	0.458290
13.000000	0.458333
13.100000	0.458376
13.200000	0.458419
13.300000	0.458461
13.400000	0.458502
13.500000	0.458543
13.600000	0.458583
13.700000	0.458622
13.800000	0.458661
13.900000	0.458700
14.000000	0.458738
14.100000	0.458775
14.200000	0.458812
14.300000	0.458849
14.400000	0.458885
14.500000	0.458920
14.600000	0.458955
14.700000	0.458990
14.800000	0.459024
14.900000	0.459058
15.000000	0.459091
15.100000	0.459124
15.200000	0.459156
15.300000	0.459188
15.400000	0.459220
15.500000	0.459251
15.600000	0.459282
15.700000	0.459312
15.800000	0.459343
15.900000	0.459372
16.000000	0.459402
16.100000	0.459431
16.200000	0.459459
16.300000	0.459488
16.400000	0.459516
16.500000	0.459544
16.600000	0.459571
16.700000	0.459598
16.800000	0.459625
16.900000	0.459651
17.000000	0.459677
17.100000	0.459703
17.200000	0.459729
17.300000	0.459754
17.400000	0.459779
17.500000	0.459804
17.600000	0.459828
17.700000	0.459853
17.800000	0.459877
17.900000	0.459900
