-100	7.368706878095147e28	1.906911409362378e29
-99	8.915126040249408e28	4.811881212127898e28
-98	4.908066711385827e28	-1.0573153204252364e28
-97	1.508841255197323e28	-1.9786214798786657e28
-96	-6.855676235289186e26	-1.231371954968348e28
-95	-4.223402277918333e27	-4.419313111303396e27
-94	-3.0146706847507563e27	-3.053544030327735e26
-93	-1.2344550445430636e27	8.55768541178963e26
-92	-1.8963965504274e26	7.200938049147804e26
-91	1.6044997077796244e26	3.3248744542276744e26
-90	1.6757191888384075e26	7.364393651523733e25
-89	8.6888833853715e25	-2.6217585678516105e25
-88	2.430941719914637e25	-3.78736642481285e25
-87	-3.0366694238004073e24	-2.2109937732124887e25
-86	-8.268304086663592e24	-7.357674941562039e24
-85	-5.488244336666332e24	-1.1015459111357475e23
-84	-2.1049912645314287e24	1.7269146809949225e24
-83	-2.373068316278252e23	1.3295579561987272e24
-82	3.389832892572522e23	5.778964825314353e23
-81	3.1410488227198543e23	1.0870656005294635e23
-80	1.535153259802956e23	-6.023968476830491e22
-79	3.849077523083916e22	-7.220864532195643e22
-78	-8.757486783896018e21	-3.964899067069146e22
-77	-1.608682939430281e22	-1.2135355069375963e22
-76	-9.98251094444838e21	6.080138135180752e20
-75	-3.5707866014713465e21	3.44834075060095e21
-74	-2.3550138070901195e20	2.452848782273973e21
-73	7.021961736702721e20	1.0016878514672283e21
-72	5.8813107571875774e20	1.5159551105298642e20
-71	2.7091123369474562e20	-1.3249189486236264e20
-70	5.953191175553456e19	-1.3741671637687955e20
-69	-2.1859434297247568e19	-7.1090546275114705e19
-68	-3.119330828267485e19	-1.979027795019944e19
-67	-1.816640463338628e19	2.592805639564068e18
-66	-6.024319027911236e18	6.842416487000965e18
-65	-6.691552439515366e16	4.5291190535652644e18
-64	1.436827154569236e18	1.7325717652304292e18
-63	1.1022418935313417e18	1.906965009522041e17
-62	4.7807517381702586e17	-2.83861422199174e17
-61	8.899907648059958e16	-2.616681846877964e17
-60	-5.0877960857843944e16	-1.2764727074061384e17
-59	-6.046747935954876e16	-3.181744510524375e16
-58	-3.314073489017898e16	7.506770743853848e15
-57	-1.0105758562922926e16	1.354735844357166e16
-56	5.564125516777935e14	8.389429438141264e15
-55	2.9222173935372605e15	2.993420734623186e15
-54	2.0732417583785042e15	1.8771737697727712e14
-53	8.451584285473595e14	-5.993456776040246e14
-52	1.2601235189367156e14	-5.001446762346871e14
-51	-1.1408191213356144e14	-2.300710421384395e14
-50	-1.1762396851235777e14	-5.019264625446192e13
-49	-6.078151823312664e13	1.905638230627128e13
-48	-1.685251289386279e13	2.6890056764245914e13
-47	2.321114165444129e12	1.5642247623056516e13
-46	5.944568829688605e12	5.1753656434947e12
-45	3.929199599019555e12	3.608671210215234e10
-44	1.5012133200197126e12	-1.2592511076461963e12
-43	1.611797619385282e11	-9.639651908826339e11
-42	-2.513270815319433e11	-4.178685995565503e11
-41	-2.3084090944174722e11	-7.704979755776195e10
-40	-1.1259669687207402e11	4.562813028564169e10
-39	-2.7941704479759247e10	5.385236073598605e10
-38	6.866538138796818e9	2.951909740346501e10
-37	1.2192197078499544e10	8.984635129651943e9
-36	7.551399875959137e9	-5.454061056870332e8
-35	2.6936308311167207e9	-2.6608730553930984e9
-34	1.595594236485557e8	-1.8875585002407968e9
